time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D1_wind,Task
29,0.1877461009638493,0.1656190708087733,0.0262017386785855,0.201134344890693,0.1658545847453227,0.0257698598422357,1,3.739590520355234,3.739590520355234
30,0.1268657287327371,0.1100836638621502,0.0281656216537826,0.1800745370202351,0.1496860402331633,0.0264492084832182,1,3.739590520355234,3.739590520355234
31,0.2006310013514166,0.0124740769936235,0.0257860967305994,0.1717476103493343,0.0960589372215157,0.0267178190209892,1,3.739590520355234,3.739590520355234
32,0.1232500701772206,0.0983242077281568,0.0282822558007348,0.1502489334204581,0.0736273161946435,0.0274113247283723,1,3.739590520355234,3.739590520355234
33,0.1397503577782019,0.1347390481798361,0.0277499884587676,0.1545438097689463,0.0818457776338721,0.0272727803300339,1,3.739590520355234,3.739590520355234
34,0.0366298974784445,0.1308917560014102,0.0310764549200501,0.0998767751446223,0.1213183373031344,0.0290362330598508,1,3.739590520355234,3.739590520355234
35,0.1227467355269877,0.0007403377500716,0.0282984924023552,0.099708996927878,0.0887903806437726,0.029041645260391,1,3.739590520355234,3.739590520355234
36,0.1355414430706209,0.0663127826630084,0.0278857599009477,0.0983060253586843,0.0659816254714967,0.0290869024077843,1,3.739590520355234,3.739590520355234
37,0.1225626347712833,0.0470481092559497,0.0283044311364102,0.1269502711229639,0.0380337432230099,0.0281628944799043,1,3.739590520355234,3.739590520355234
38,0.0801957132685965,0.0446167289851986,0.0296711060235936,0.1127665970368335,0.0526592069680523,0.0286204323536505,1,3.739590520355234,3.739590520355234
39,0.0455383989312716,0.0011658622101737,0.0307890839054428,0.0827655823237171,0.0309435668171073,0.0295882070218155,1,3.739590520355234,3.739590520355234
40,0.0511345600256807,0.0014166366148406,0.0306085625798167,0.0589562240751829,0.0157330759367376,0.0303562508362844,1,3.739590520355234,3.739590520355234
41,0.0865227079732616,0.0617048074871488,0.0294670094202173,0.0610652223100713,0.0214291021040544,0.0302882186351589,1,3.739590520355234,3.739590520355234
42,0.0999637465126092,0.063096170832173,0.0290334275318513,0.0792070048371838,0.0420725383113875,0.0297029998439618,1,3.739590520355234,3.739590520355234
43,0.121444165443911,0.0178308726670944,0.0283405107921319,0.1026435399765939,0.0475439503288054,0.0289469825814002,1,3.739590520355234,3.739590520355234
44,0.120658186089234,0.050131224735755,0.0283658649648634,0.114022032681918,0.0436860894116741,0.0285799344296155,1,3.739590520355234,3.739590520355234
45,0.1220586189720641,0.0195405808335435,0.0283206897105785,0.121386990168403,0.029167559412131,0.0283423551558579,1,3.739590520355234,3.739590520355234
46,0.1430878091500209,0.0371387957629834,0.0276423287370961,0.1286015380704397,0.0356035337774273,0.0281096278041793,1,3.739590520355234,3.739590520355234
47,0.145793721778924,0.0483114781382648,0.0275550412329379,0.136980049967003,0.0349969515782639,0.0278393532268708,1,3.739590520355234,3.739590520355234
48,0.074924906465726,0.0522605309002823,0.0298411320494927,0.1212688124648903,0.0459036016005102,0.0283461673398422,1,3.739590520355234,3.739590520355234
49,0.0453000258426513,0.066347168159556,0.0307967733599144,0.0886728846957671,0.055639725732701,0.0293976488807817,1,3.739590520355234,3.739590520355234
50,0.0546498033423444,0.0836712126796903,0.0304951676341179,0.0582915785502405,0.0674263039131762,0.0303776910145083,1,3.739590520355234,3.739590520355234
51,0.0086591631252737,0.1021890117831262,0.0319787366733782,0.0362029974367564,0.0840691308741242,0.0310902258891368,1,3.739590520355234,3.739590520355234
52,0.0379691993756237,0.2162686307302766,0.0310332516330443,0.0337593886144139,0.1340429517310311,0.0311690519801801,1,3.739590520355234,3.739590520355234
53,0.038107922445928,0.1384649387007938,0.0310287766952926,0.0282454283156084,0.1523075270713989,0.0313469216672384,1,3.739590520355234,3.739590520355234
54,0.1581511978681359,0.0642582422437108,0.0271564129719956,0.0780761065632291,0.1396639372249271,0.0297394804334442,1,3.739590520355234,3.739590520355234
55,0.1428474627358034,0.0495143268010229,0.0276500818472321,0.1130355276832891,0.0840791692485092,0.0286117571715068,1,3.739590520355234,3.739590520355234
56,0.1437993757700386,0.0014216875975014,0.02761937497516,0.1482660121246593,0.0383980855474117,0.0274752899314626,1,3.739590520355234,3.739590520355234
57,0.0460089671264945,0.0591871132587689,0.0307739042862421,0.1108852685441122,0.0367077092190977,0.0286811203695447,1,3.739590520355234,3.739590520355234
58,0.0495660659608165,0.1145305478774589,0.0306591591625543,0.0797914696191165,0.0583797829112431,0.0296841461413188,1,3.739590520355234,3.739590520355234
59,0.0594483412371107,0.0490669427787386,0.0303403760891254,0.0516744581081405,0.0742615346383221,0.0305911465126406,1,3.739590520355234,3.739590520355234
60,0.0495786674175919,0.0068610636466946,0.0306587526639486,0.052864358205173,0.056819518100964,0.0305527626385428,1,3.739590520355234,3.739590520355234
