time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D3_wind,Task
39,0.1113227122867643,0.1251376249067055,0.0286670092810721,0.1296005634682956,0.0766295976804472,0.028077401178442,1,2.6411250663737613,2.6411250663737613
40,0.0760320503314177,0.0257788308653379,0.0298054177312445,0.1098059168166548,0.0680010166726339,0.0287159381672046,1,2.6411250663737613,2.6411250663737613
41,0.1220666162164533,0.0209302580638085,0.0283204317349531,0.1031404596115451,0.057282237945284,0.0289309529157566,1,2.6411250663737613,2.6411250663737613
42,0.0084595433369057,0.0659200375762867,0.0319851760213901,0.0688527366282589,0.0375430421684777,0.0300370084958626,1,2.6411250663737613,2.6411250663737613
43,0.0138658757720427,0.0489727232866802,0.0318107782009018,0.0481306784418006,0.0452743396422585,0.0307054619857483,1,2.6411250663737613,2.6411250663737613
44,0.0465862196460092,0.0523411037164257,0.0307552832372255,0.0229705462516525,0.0557446215264642,0.0315170791531725,1,2.6411250663737613,2.6411250663737613
45,0.0396182011528452,0.0960387756936269,0.0309800580273275,0.0333567655236324,0.0657842008989109,0.0311820398218183,1,2.6411250663737613,2.6411250663737613
46,0.1076564120357638,0.0849251414409635,0.0287852770311043,0.0646202776115394,0.077768340283672,0.0301735394318858,1,2.6411250663737613,2.6411250663737613
47,0.1046701984451111,0.1455896958125559,0.0288816065017706,0.0839816038779067,0.1088512043157154,0.0295489805200675,1,2.6411250663737613,2.6411250663737613
48,0.1329714842370141,0.1284305523307229,0.0279686617988059,0.115099364905963,0.1196484631947474,0.0285451817772269,1,2.6411250663737613,2.6411250663737613
49,0.1686891234760318,0.100627735282342,0.0268164798878699,0.135443602052719,0.1248826611418736,0.0278889160628155,1,2.6411250663737613,2.6411250663737613
50,0.1497210512478396,0.0900535279345367,0.0274283531855535,0.1504605529869618,0.1063706051825339,0.0274044982907431,1,2.6411250663737613,2.6411250663737613
51,0.1151776455832389,0.0848482265802974,0.028542656594089,0.1445292734357034,0.0918431632657254,0.0275958298891708,1,2.6411250663737613,2.6411250663737613
52,0.0518377754492838,0.0668557139552758,0.0305858782113134,0.1055788240934541,0.08058582282337,0.0288522959969853,1,2.6411250663737613,2.6411250663737613
53,0.0362629821640398,0.0919450136195421,0.0310882908979342,0.0677594677321875,0.0812163180517051,0.0300722752344455,1,2.6411250663737613,2.6411250663737613
54,0.002266376415565,0.1076615053183013,0.0321849555994979,0.0301223780096295,0.0888207442977064,0.0312863749029151,1,2.6411250663737613,2.6411250663737613
55,0.0052704921177399,0.0469060211131394,0.0320880486413632,0.0145999502324482,0.082170846683661,0.0317870983795984,1,2.6411250663737613,2.6411250663737613
56,0.0002946455730707,0.1041147097790784,0.0322485598202235,0.0026105047021252,0.086227412070173,0.0321738546870282,1,2.6411250663737613,2.6411250663737613
57,0.0098592276660678,0.1271849289549963,0.0319400249139978,0.0051414551189594,0.0927352199490714,0.0320922111251948,1,2.6411250663737613,2.6411250663737613
58,0.0470989118837921,0.1515179892775978,0.0307387447779421,0.0190842617076435,0.1276058760038908,0.0316424431707211,1,2.6411250663737613,2.6411250663737613
59,0.0385304842056811,0.1053141585775905,0.0310151456707844,0.031829541251847,0.1280056922700615,0.0312313051209081,1,2.6411250663737613,2.6411250663737613
60,0.0001413111242135,0.1121161688021169,0.0322535060927673,0.0285902357378955,0.1229827722191017,0.0313357988471646,1,2.6411250663737613,2.6411250663737613
