time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D4_battery,Task
21,0.0462710202781904,0.0342893700833262,0.030765450958768,0.0361606285676979,0.0850265495313098,0.0310915926268484,-1,0.093106606457395,0.09310660645739503
22,0.041210150741853,0.064902305950437,0.0309287048147789,0.0340776390385302,0.0518941649466026,0.0311587858374667,-1,0.093106606457395,0.09310660645739503
23,0.0398604890970706,0.1195193056413035,0.0309722422871912,0.042447220039038,0.0729036605583555,0.0308887993535794,-1,0.093106606457395,0.09310660645739503
24,0.0429844148004637,0.0771159287745484,0.0308714704903076,0.0413516848797958,0.0871791801220963,0.0309241391974259,-1,0.093106606457395,0.09310660645739503
25,0.0563524244327316,0.0787508653389851,0.0304402443731376,0.046399109443422,0.0917953665849457,0.0307613190502122,-1,0.093106606457395,0.09310660645739503
26,0.0596339456167215,0.0554535714630913,0.0303343888510734,0.052990261616639,0.0704401218588749,0.0305487012381729,-1,0.093106606457395,0.09310660645739503
27,0.0222021388026193,0.0599584598528191,0.031541866490238,0.0460628362840241,0.0647209655516318,0.030772166571483,-1,0.093106606457395,0.09310660645739503
28,0.0301644708270948,0.041457375130324,0.0312850170700937,0.0373335184154785,0.0522898021487448,0.0310537574704684,-1,0.093106606457395,0.09310660645739503
29,0.0330800268662388,0.0349914462745457,0.0311909668752826,0.0284822121653176,0.045469093752563,0.0313392834785381,-1,0.093106606457395,0.09310660645739503
30,0.1001098833087904,0.0,0.0290287134416519,0.0544514603340413,0.0254829404682899,0.030501565795676,-1,0.093106606457395,0.09310660645739503
31,0.050293618324267,0.041778843994961,0.0306356897314752,0.0611611761664321,0.0255900967565022,0.0302851233494699,-1,0.093106606457395,0.09310660645739503
32,0.0630380228576016,0.0527483623448482,0.0302245799078193,0.0711471748302197,0.0315090687799364,0.0299629943603154,-1,0.093106606457395,0.09310660645739503
33,0.0900608481051738,0.0,0.029352875867575,0.0677974964290142,0.0315090687799364,0.0300710485022898,-1,0.093106606457395,0.09310660645739503
34,0.0421254528686572,0.0387037910481736,0.0308991789397207,0.0650747746104776,0.0304840511310073,0.0301588782383716,-1,0.093106606457395,0.09310660645739503
35,0.0240043245715081,0.0718857331159438,0.0314837314654352,0.0520635418484464,0.0368631747213724,0.0305785954242436,-1,0.093106606457395,0.09310660645739503
36,0.0235024932026294,0.0387459143861756,0.0314999195741087,0.0298774235475982,0.0497784795167643,0.0312942766597549,-1,0.093106606457395,0.09310660645739503
37,0.0476793316245693,0.0356833937818062,0.0307200215604977,0.0317287164662356,0.0487716804279752,0.0312345575333472,-1,0.093106606457395,0.09310660645739503
38,0.0519033905566146,0.0417279487654917,0.0305837615949479,0.0410284051279378,0.0387190856444912,0.0309345675765181,-1,0.093106606457395,0.09310660645739503
39,0.0499639794103519,0.0335843000279262,0.0306463232448273,0.0498489005305119,0.0369985475250747,0.0306500354667576,-1,0.093106606457395,0.09310660645739503
40,0.0913179146805374,0.0838742590939297,0.0293123253328858,0.0643950948825013,0.0530621692957825,0.030180803390887,-1,0.093106606457395,0.09310660645739503
41,0.1058383398645965,0.0421390179485596,0.0288439245204968,0.0823734113184953,0.0531991923568051,0.0296008576994033,-1,0.093106606457395,0.09310660645739503
42,0.0729475850926601,0.1010664053341093,0.0299049166099141,0.090034613212598,0.0756932274588662,0.0293537221544323,-1,0.093106606457395,0.09310660645739503
43,0.0479629064362146,0.0768011932124578,0.0307108739859285,0.0755829437978237,0.0733355388317089,0.0298199050387798,-1,0.093106606457395,0.09310660645739503
44,0.0451083199048754,0.0710859295765933,0.0308029574224233,0.05533960381125,0.0829845093743868,0.0304729160060887,-1,0.093106606457395,0.09310660645739503
45,0.0001132052202167,0.0547840692473882,0.0322544127348317,0.0310614771871022,0.0675570640121464,0.0312560813810612,-1,0.093106606457395,0.09310660645739503
46,0.0093421662818274,0.0462033842879342,0.0319567043134894,0.0181878971356398,0.0573577943706385,0.0316713581569148,-1,0.093106606457395,0.09310660645739503
47,0.0035283304214611,0.0521418383221485,0.0321442474057593,0.0043279006411684,0.0510430972858236,0.0321184548180268,-1,0.093106606457395,0.09310660645739503
48,0.051586700403268,0.0435302285011189,0.0305939774063461,0.0214857323688522,0.0472918170370672,0.0315649763751983,-1,0.093106606457395,0.09310660645739503
49,0.037038799609688,0.0,0.0310632645287197,0.030717943478139,0.0318906889410891,0.0312671631136084,-1,0.093106606457395,0.09310660645739503
50,0.09644595611183,0.0413443173766871,0.0291469046415538,0.0616904853749287,0.028291515292602,0.0302680488588732,-1,0.093106606457395,0.09310660645739503
51,0.1465662846638467,0.0017934808459751,0.0275301198495533,0.0933503467951216,0.0143792660742207,0.0292467630066089,-1,0.093106606457395,0.09310660645739503
52,0.0968919085755113,0.0007473176524619,0.0291325190782093,0.1133013831170627,0.0146283719583747,0.0286031811897721,-1,0.093106606457395,0.09310660645739503
53,0.0900241934330211,0.0681809369581144,0.0293540582763541,0.1111607955574597,0.0235739118188505,0.0286722324013722,-1,0.093106606457395,0.09310660645739503
54,0.0403372928542304,0.0539375585624751,0.0309568615208312,0.0757511316209209,0.0409552710576838,0.0298144796251315,-1,0.093106606457395,0.09310660645739503
55,0.1006813916134156,0.0002628172955196,0.0290102776898898,0.0770142926335557,0.040793770938703,0.0297737324956917,-1,0.093106606457395,0.09310660645739503
56,0.0766520019405049,0.0007470891331637,0.0297854192922417,0.0725568954693836,0.0183158216637195,0.0299175195009876,-1,0.093106606457395,0.09310660645739503
57,0.0632803545748879,0.0832528459969818,0.0302167627556487,0.0802045827096028,0.0280875841418884,0.0296708199125934,-1,0.093106606457395,0.09310660645739503
58,0.0232088879277706,0.0830399767672393,0.0315093907120073,0.0543804148143878,0.0556799706324616,0.0305038575866326,-1,0.093106606457395,0.09310660645739503
59,0.09977203009698,0.0820881714963073,0.0290396119323554,0.0620870908665462,0.0827936647535095,0.0302552551333372,-1,0.093106606457395,0.09310660645739503
60,0.0919984245396241,0.0704672419153252,0.0292903734019476,0.0716597808547916,0.0785317967262906,0.0299464586821034,-1,0.093106606457395,0.09310660645739503
