time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_wind,Task
1,0.0519402086518167,0.1284320995572529,0.0305825739144575,0.0519402086518167,0.1284320995572529,0.0305825739144575,-1,4.087345973517632,4.087345973517632
2,0.044067628729829,0.1404170392483251,0.0308365281054893,0.0480039186908228,0.134424569402789,0.0307095510099734,-1,4.087345973517632,4.087345973517632
3,0.0508612182332347,0.0824376640814273,0.0306173800569924,0.0489563518716268,0.1170956009623351,0.0306788273589797,-1,4.087345973517632,4.087345973517632
4,0.0088885384664583,0.0784577136921316,0.0319713374688239,0.034605795143174,0.100437472340628,0.0311417485437685,-1,4.087345973517632,4.087345973517632
5,0.0403484736457167,0.0968973203651015,0.0309565008501381,0.0333660767818032,0.0859308993795534,0.0311817394586515,-1,4.087345973517632,4.087345973517632
6,0.0747703073877987,0.1293743404189699,0.0298461191165226,0.0413357731666579,0.1015764581587343,0.0309246524784949,-1,4.087345973517632,4.087345973517632
7,0.1138683066370655,0.121942553802107,0.0285848933342882,0.076329029223527,0.1160714048620595,0.029795837766983,-1,4.087345973517632,4.087345973517632
8,0.1120457305239031,0.0357781504897268,0.0286436861121321,0.1002281148495891,0.0956983482369346,0.0290248995209809,-1,4.087345973517632,4.087345973517632
9,0.0739345800256328,0.0323574058111407,0.0298730780636892,0.0999495390622005,0.0633593700343248,0.0290338858367032,-1,4.087345973517632,4.087345973517632
10,0.0329294656146464,0.0376790875032966,0.0311958236898501,0.0729699253880608,0.0352715479347214,0.0299041959552238,-1,4.087345973517632,4.087345973517632
11,0.0814320205600579,0.120292589204465,0.0296312251432239,0.0627653554001124,0.0634430275063008,0.0302333756322544,1,4.087345973517632,4.087345973517632
12,0.1721356163729065,0.0952653279492574,0.0267053026976481,0.0954990341825369,0.084412334885673,0.0291774505102407,1,4.087345973517632,4.087345973517632
13,0.5582928845069755,0.0813281743962114,0.0142486166288072,0.2706201738133133,0.0989620305166446,0.0235283814898931,1,4.087345973517632,4.087345973517632
14,0.5042039992004658,0.010587275390401,0.0159934193806301,0.4115441666934492,0.0623935925786232,0.0189824462356951,1,4.087345973517632,4.087345973517632
15,0.4936299520026374,0.0677770419371664,0.0163345176773342,0.518708945236693,0.0532308305745929,0.0155255178955905,1,4.087345973517632,4.087345973517632
16,0.5862412891343555,0.0063408576009905,0.0133470551892143,0.5280250801124863,0.0282350583095193,0.0152249974157262,1,4.087345973517632,4.087345973517632
17,0.5539691055654329,0.0857658895419078,0.014388093368857,0.5446134489008085,0.0532945963600216,0.0146898887451352,1,4.087345973517632,4.087345973517632
18,0.5448789595007733,0.0428173564603811,0.0146813238870718,0.5616964514001873,0.0449747012010931,0.014138824148381,1,4.087345973517632,4.087345973517632
19,0.5207653623442126,0.0347845978322604,0.0154591818598641,0.5398711424701396,0.0544559479448498,0.0148428663719309,1,4.087345973517632,4.087345973517632
20,0.528680824410191,0.0047868105014709,0.0152038443738648,0.5314417154183922,0.0274629215980375,0.0151147833736002,1,4.087345973517632,4.087345973517632
21,0.536091539846062,0.0060705710594962,0.0149647890372238,0.5285125755334885,0.0152139931310758,0.0152092717569842,1,4.087345973517632,4.087345973517632
22,0.3961140106464204,0.0577601204492979,0.0194801932049541,0.4869621249675578,0.0228725006700883,0.0165496088720142,1,4.087345973517632,4.087345973517632
23,0.2005662160210987,0.0391111858430154,0.0257881865799645,0.3775905888378604,0.0343139591172698,0.0200777229407141,1,4.087345973517632,4.087345973517632
24,0.1615593180264246,0.0077797703090582,0.0270464736120508,0.2527465148979813,0.0348836922004572,0.0241049511323231,1,4.087345973517632,4.087345973517632
25,0.193016999345759,0.0453867587491861,0.0260317096985239,0.1850475111310941,0.0307592383004199,0.026288789963513,1,4.087345973517632,4.087345973517632
26,0.159019462933226,0.0497508569882669,0.0271284044215088,0.1711985934351365,0.034305795348837,0.0267355292440278,1,4.087345973517632,4.087345973517632
27,0.1758603280239671,0.0465714864466469,0.0265851507089042,0.1759655967676507,0.0472363673946999,0.026581754942979,1,4.087345973517632,4.087345973517632
28,0.2098265970655179,0.0095550807189036,0.0254894646107897,0.1815687960075704,0.0352924747179391,0.0264010065804009,1,4.087345973517632,4.087345973517632
29,0.169923883140822,0.0647593729365513,0.0267766489309412,0.1852036027434357,0.0402953133673673,0.0262837547502117,1,4.087345973517632,4.087345973517632
30,0.1105652579123514,0.055662870262896,0.0286914432931499,0.1634385793728971,0.0433257746394503,0.0269858522782936,1,4.087345973517632,4.087345973517632
31,0.1955167556256458,0.0203604181499116,0.0259510723991727,0.1586686322262731,0.0469275537831196,0.0271397215410879,1,4.087345973517632,4.087345973517632
32,0.2134208225520975,0.0137611876204942,0.0253735218531581,0.1731676120300316,0.0299281586777673,0.0266720125151602,1,4.087345973517632,4.087345973517632
33,0.135474073012069,0.0054475464715905,0.0278879331286429,0.1814705503966041,0.0131897174139987,0.0264041757936579,1,4.087345973517632,4.087345973517632
34,0.1370744138410627,0.0592315551281999,0.0278363092309334,0.1619897698017431,0.0261467630734282,0.0270325880709115,1,4.087345973517632,4.087345973517632
35,0.0174822601770843,0.0105385029895368,0.0316941206394488,0.0966769156767387,0.025072534863109,0.0291394543330084,1,4.087345973517632,4.087345973517632
36,0.0202267317507118,0.0102002097665572,0.0316055892983641,0.0582611352562863,0.0266567559614313,0.0303786730562488,1,4.087345973517632,4.087345973517632
37,0.0145771255272008,0.0176619241129696,0.0317878346604128,0.0174287058183323,0.0128002122896879,0.0316958481994086,1,4.087345973517632,4.087345973517632
38,0.0457273839214713,0.0642890133572622,0.0307829876154364,0.0268437470664614,0.0307170490789297,0.0313921371914044,1,4.087345973517632,4.087345973517632
39,0.0877517955951429,0.0150487710683649,0.0294273614324147,0.0493521016812717,0.0323332361795322,0.030666061236088,1,4.087345973517632,4.087345973517632
40,0.0544542797703149,0.0018584841122058,0.0305014748461188,0.0626444864289764,0.0270654228459443,0.0302372746313233,1,4.087345973517632,4.087345973517632
41,0.1113078946552093,0.0269865161813005,0.0286674872691867,0.0845046566735557,0.0146312571206237,0.0295321078492401,1,4.087345973517632,4.087345973517632
42,0.1623802920533222,0.0384002766524445,0.027019990578925,0.1093808221596155,0.0224150923153169,0.0287296508980769,1,4.087345973517632,4.087345973517632
43,0.1491976056509659,0.0956569181256637,0.0274452385273881,0.1409619307864992,0.0536812369864695,0.0277109054585,1,4.087345973517632,4.087345973517632
44,0.0933465656026315,0.0039328550360728,0.0292468849805602,0.1349748211023066,0.0459966832713936,0.0279040380289578,1,4.087345973517632,4.087345973517632
45,0.0892400416104937,0.002156220430301,0.0293793534964356,0.1105947376213638,0.0339153311973458,0.0286904923347947,1,4.087345973517632,4.087345973517632
46,0.0425208222328164,0.0191798997871961,0.0308864250892639,0.0750358098153139,0.00842299175119,0.0298375545220866,1,4.087345973517632,4.087345973517632
47,0.0624056213082292,0.0040748774566105,0.030244979957799,0.0647221617171798,0.0084703325580359,0.0301702528478329,1,4.087345973517632,4.087345973517632
48,0.083843185374329,0.1162780852219555,0.0295534456330861,0.0629232096384583,0.0465109541552541,0.0302282835600497,1,4.087345973517632,4.087345973517632
49,0.1255743476148387,0.098160679012545,0.0282072791091987,0.0906077180991324,0.0728378805637037,0.0293352349000279,1,4.087345973517632,4.087345973517632
50,0.1252716024674819,0.0644048082369527,0.0282170450816941,0.1115630451522166,0.0929478574904844,0.028659256607993,1,4.087345973517632,4.087345973517632
51,0.2020678501582929,0.0327846654677869,0.0257397467690873,0.1509712667468712,0.0651167175724282,0.0273880236533267,1,4.087345973517632,4.087345973517632
52,0.1761062343128192,0.0459260831138868,0.0265772182479735,0.1678152289795313,0.0477051856062088,0.0268446700329183,1,4.087345973517632,4.087345973517632
53,0.1014208756786956,0.0753602103194354,0.0289864233652033,0.1598649867166026,0.0513569863003697,0.0271011294607547,1,4.087345973517632,4.087345973517632
54,0.0690173460616389,0.041387085542008,0.0300316985141406,0.1155148186843846,0.0542244596584434,0.0285317800424392,1,4.087345973517632,4.087345973517632
55,0.0312144365509307,0.0986271761120824,0.0312511472080344,0.0672175527637551,0.0717914906578419,0.0300897563624595,1,4.087345973517632,4.087345973517632
56,0.0055145572001482,0.1112658166732641,0.0320801755741887,0.0352487799375726,0.0837600261091182,0.0311210070987879,1,4.087345973517632,4.087345973517632
57,0.0109175915791866,0.0792829806662122,0.0319058841426068,0.0158821951100885,0.0963919911505196,0.03174573564161,1,4.087345973517632,4.087345973517632
58,0.0009620197624541,0.0182062339608849,0.032227031620566,0.0057980561805963,0.0695850104334538,0.0320710304457872,1,4.087345973517632,4.087345973517632
59,0.0011262539121242,0.0660168319839213,0.0322217337447701,0.0043352884179217,0.0545020155370061,0.0321182165026476,1,4.087345973517632,4.087345973517632
60,0.0117037655934607,0.1397928783369905,0.0318805236905335,0.0045973464226797,0.0746719814272656,0.0321097630186232,1,4.087345973517632,4.087345973517632
