time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D4_battery,Task
19,0.4648377912462713,0.0,0.0172632970565718,0.4250880222332199,0.0,0.0185455476698961,1,0.077106606457395,0.07710660645739502
20,0.2690561967912592,0.0411009497840296,0.0235788323615722,0.4147583616792585,0.0137003165946765,0.0188787625264755,1,0.077106606457395,0.07710660645739502
21,0.2665480039445556,0.0452748060067409,0.0236597418082401,0.3334806639940287,0.0287919185969235,0.0215006237421281,1,0.077106606457395,0.07710660645739502
22,0.2408293940578683,0.0535217201799449,0.02448937438523,0.258811198264561,0.0466324919902385,0.0239093161850141,1,0.077106606457395,0.07710660645739502
23,0.1451479562056403,0.0597448846352559,0.0275758723804632,0.217508451402688,0.0528471369406472,0.0252416628579778,1,0.077106606457395,0.07710660645739502
24,0.1656086078904902,0.0018928249130026,0.0269158513583712,0.1838619860513329,0.0383864765760678,0.0263270327080215,1,0.077106606457395,0.07710660645739502
25,0.1233589943335218,0.0046751539339871,0.0282787421182734,0.1447051861432174,0.0221042878274152,0.0275901552857026,1,0.077106606457395,0.07710660645739502
26,0.1105991485230815,0.0065734162211625,0.0286903500476425,0.1331889169156978,0.0043804650227174,0.0279616478414291,1,0.077106606457395,0.07710660645739502
27,0.1009063704518626,0.0059682273565302,0.0290030203080044,0.1116215044361553,0.0057389325038933,0.0286573708246401,1,0.077106606457395,0.07710660645739502
28,0.1795718517647459,0.0080121644594177,0.026465424136621,0.1303591235798966,0.0068512693457035,0.0280529314974226,1,0.077106606457395,0.07710660645739502
29,0.1052820645049515,0.008573973198847,0.028861868886937,0.12858676224052,0.0075181216715983,0.0281101044438541,1,0.077106606457395,0.07710660645739502
30,0.1736847304709355,0.0005292494106575,0.0266553312751311,0.1528462155802109,0.0057051290229741,0.0273275414328964,1,0.077106606457395,0.07710660645739502
31,0.1743975433372771,0.0,0.0266323373117007,0.151121446104388,0.0030344075365015,0.0273831791579229,1,0.077106606457395,0.07710660645739502
32,0.1064314408285898,0.0,0.0288247922313358,0.1515045715456008,0.0001764164702191,0.0273708202727225,1,0.077106606457395,0.07710660645739502
33,0.0368685860548863,0.0,0.031068755288552,0.1058991900735844,0.0,0.0288419616105295,1,0.077106606457395,0.07710660645739502
34,0.0539828188441533,0.0,0.0305166832630918,0.0657609485758764,0.0,0.0301367435943265,1,0.077106606457395,0.07710660645739502
35,0.0949784348366821,0.0015620656554185,0.0291942440375263,0.0619432799119072,0.0005206885518061,0.03025989419639,1,0.077106606457395,0.07710660645739502
36,0.0944283813994272,0.0215884097128449,0.0292119876967926,0.0811298783600875,0.0077168251227544,0.0296409716658036,1,0.077106606457395,0.07710660645739502
37,0.0812005727275191,0.0427640017729919,0.029638691202338,0.0902024629878761,0.0219714923804184,0.0293483076455523,1,0.077106606457395,0.07710660645739502
38,0.1164759359152447,0.0399934692644373,0.0285007762607985,0.0973682966807303,0.0347819602500914,0.0291171517199764,1,0.077106606457395,0.07710660645739502
39,0.0875594084103675,0.038324001991878,0.0294335674706333,0.0950786390177104,0.0403604910097691,0.0291910116445899,1,0.077106606457395,0.07710660645739502
40,0.0346818291966178,0.0434726145439543,0.0311392958323671,0.0795723911740766,0.0405966952667566,0.029691213187933,1,0.077106606457395,0.07710660645739502
41,0.050851419437307,0.0639752528689144,0.0306176961471836,0.0576975523480974,0.0485906231349156,0.0303968531500613,1,0.077106606457395,0.07710660645739502
42,0.0333538139750489,0.0460548391486086,0.0311821350330629,0.0396290208696579,0.0511675688538258,0.0309797090042045,1,0.077106606457395,0.07710660645739502
43,0.0301914480913352,0.0449226337806904,0.0312841468357633,0.038132227167897,0.0516509085994045,0.0310279926720033,1,0.077106606457395,0.07710660645739502
44,0.0305013916067142,1.747502426896631e-05,0.0312741486578479,0.0313488845576994,0.030331649317856,0.031246810175558,1,0.077106606457395,0.07710660645739502
45,0.0057924772592916,0.0643201527504828,0.0320712104109905,0.0221617723191136,0.0364200871851474,0.0315431686348673,1,0.077106606457395,0.07710660645739502
46,0.0299981563707028,0.067338560077336,0.0312903820525579,0.0220973417455695,0.0438920626173626,0.0315452470404654,1,0.077106606457395,0.07710660645739502
47,0.0884662109883287,0.0149455414982769,0.02940431577457,0.0414189482061077,0.0488680847753652,0.0309219694127062,1,0.077106606457395,0.07710660645739502
48,0.089094811478431,0.0002868159691635,0.0293840383394054,0.0691863929458208,0.0275236391815921,0.0300262453888444,1,0.077106606457395,0.07710660645739502
49,0.0593597883036155,0.0003844671936073,0.0303432326353672,0.078973603590125,0.0052056082203492,0.0297105289164475,1,0.077106606457395,0.07710660645739502
50,0.0097495991803466,0.0023140766012035,0.031943561316763,0.0527347329874643,0.0009951199213248,0.0305569440971785,1,0.077106606457395,0.07710660645739502
51,0.0004387909363573,0.0051671384511259,0.0322439099697949,0.0231827261401064,0.0026218940819789,0.0315102346406417,1,0.077106606457395,0.07710660645739502
52,0.0058031355492551,0.0002671279022232,0.0320708665951853,0.0053305085553196,0.0025827809848509,0.0320861126272477,1,0.077106606457395,0.07710660645739502
53,0.0069893955224821,0.0002891914779381,0.032032600144436,0.0044104406693648,0.0019078192770957,0.0321157922364721,1,0.077106606457395,0.07710660645739502
54,0.049630380595219,0.0007476817436013,0.0306570844969284,0.0208076372223187,0.0004346670412542,0.0315868504121832,1,0.077106606457395,0.07710660645739502
55,0.0333970322581465,0.0018798752251335,0.0311807408948985,0.0300056027919491,0.0009722494822243,0.031290141845421,1,0.077106606457395,0.07710660645739502
56,0.0379298959065803,0.0343921572809647,0.0310345194868845,0.0403191029199819,0.0123399047498998,0.0309574482929038,1,0.077106606457395,0.07710660645739502
57,0.0340471487943125,0.0049455277812279,0.0311597693937318,0.0351246923196797,0.013739186762442,0.0311250099251716,1,0.077106606457395,0.07710660645739502
58,0.0601344179132065,0.0385787254444171,0.0303182445834449,0.0440371542046997,0.0259721368355366,0.0308375111546871,1,0.077106606457395,0.07710660645739502
59,0.0929769477381427,0.0458044627714707,0.0292588081374792,0.0623861714818872,0.0297762386657052,0.030245607371552,1,0.077106606457395,0.07710660645739502
60,0.0865172770056131,0.0348312825684816,0.0294671846127221,0.0798762142189874,0.0397381569281231,0.0296814124445487,1,0.077106606457395,0.07710660645739502
