time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_wind,Task
1,0.0323811552270677,0.0250438278634276,0.0312135111217074,0.0323811552270677,0.0250438278634276,0.0312135111217074,-1,4.087345973517632,4.087345973517632
2,0.0392946029690248,0.031697890731227,0.0309904966784185,0.0358378790980462,0.0283708592973273,0.031102003900063,-1,4.087345973517632,4.087345973517632
3,0.0359928841862675,0.0286977396001596,0.0310970037359268,0.0358895474607866,0.0284798193982714,0.0311003371786843,-1,4.087345973517632,4.087345973517632
4,0.0062552328908759,0.0437344820570809,0.0320562828099717,0.027180906682056,0.0347100374628225,0.0313812610747723,-1,4.087345973517632,4.087345973517632
5,0.0031511728719555,0.0403353407985222,0.032156413778324,0.0151330966496996,0.0375891874852543,0.0317699001080742,-1,4.087345973517632,4.087345973517632
6,0.0479948213980996,0.1106919268532813,0.030709844471029,0.019133742386977,0.0649205832362948,0.0316408470197749,-1,4.087345973517632,4.087345973517632
7,0.0569026835570671,0.095627222184415,0.0304224940788042,0.0360162259423741,0.0822181632787395,0.0310962507760524,-1,4.087345973517632,4.087345973517632
8,0.1198805857449022,0.0514788703203089,0.0283909488469386,0.0749260302333563,0.0859326731193351,0.0298410957989239,-1,4.087345973517632,4.087345973517632
9,0.1056388261695724,0.0009021511696683,0.0288503604461428,0.0941406984905139,0.0493360812247974,0.0292212677906285,-1,4.087345973517632,4.087345973517632
10,0.0674194042819111,0.0443996598136202,0.0300832450231641,0.0976462720654619,0.0322602271011992,0.0291081847720818,-1,4.087345973517632,4.087345973517632
11,0.0140066590122691,0.1217836766924641,0.0318062368060558,0.0623549631545842,0.0556951625585842,0.0302466140917876,-1,4.087345973517632,4.087345973517632
12,0.0034038184609102,0.1637370699774261,0.0321482639206157,0.0282766272516968,0.1099734688278368,0.0313459152499452,-1,4.087345973517632,4.087345973517632
13,0.0873119964767816,0.116324312788929,0.0294415485007489,0.0349074913166537,0.1339483531529397,0.0311320164091402,-1,4.087345973517632,4.087345973517632
14,0.0757375989585562,0.1574846179088397,0.0298149161626272,0.0554844712987494,0.1458486668917316,0.0304682428613306,-1,4.087345973517632,4.087345973517632
15,0.0297969322125773,0.1210863189859965,0.0312968731544329,0.0642821758826384,0.1316317498945884,0.0301844459392697,-1,4.087345973517632,4.087345973517632
16,0.0572757151650063,0.1118796705202183,0.0304104608011288,0.0542700821120466,0.1301502024716848,0.030507416706063,-1,4.087345973517632,4.087345973517632
17,0.0622023736469582,0.0923750598760289,0.030251536333969,0.0497583403415139,0.1084470164607479,0.0306529567631769,-1,4.087345973517632,4.087345973517632
18,0.0904428983635895,0.1039935956791636,0.0293405516656906,0.0699736623918513,0.1027494420251369,0.0300008496002628,-1,4.087345973517632,4.087345973517632
19,0.1141284731352369,0.087908517275737,0.0285765008666052,0.0889245817152615,0.0947590576103098,0.0293895296220883,-1,4.087345973517632,4.087345973517632
20,0.1025065135427169,0.0688889474817743,0.0289514027889446,0.1023592950138478,0.0869303534788916,0.0289561517737468,-1,4.087345973517632,4.087345973517632
21,0.1152937492167151,0.0639172270517173,0.0285389113155898,0.1106429119648897,0.0735715639364096,0.0286889383237132,-1,4.087345973517632,4.087345973517632
22,0.1181306625945075,0.0403962962816596,0.0284473979808223,0.1119769751179799,0.0577341569383838,0.0286459040284522,-1,4.087345973517632,4.087345973517632
23,0.1215783180769373,0.0495248495266381,0.0283361832878407,0.1183342432960533,0.051279457620005,0.0284408308614176,-1,4.087345973517632,4.087345973517632
24,0.1932581149788508,0.0578668174596763,0.0260239317748757,0.1443223652167652,0.049262654422658,0.0276025043478462,-1,4.087345973517632,4.087345973517632
25,0.1177842897436939,0.0009480380244826,0.0284585712985905,0.1442069075998273,0.036113235003599,0.0276062287871023,-1,4.087345973517632,4.087345973517632
26,0.1406902753760539,0.0507013937527105,0.0277196685362563,0.1505775600328662,0.0365054164122898,0.0274007238699075,-1,4.087345973517632,4.087345973517632
27,0.1968072174650607,0.0577342813330995,0.0259094445979012,0.1517605941949361,0.0364612377034308,0.0273625614775827,-1,4.087345973517632,4.087345973517632
28,0.2016076683326687,0.076346111413632,0.0257545913441074,0.1797017203912611,0.0615939288331473,0.0264612348260883,-1,4.087345973517632,4.087345973517632
29,0.1262153480976527,0.1118163811979884,0.0281866016742692,0.174876744631794,0.0819655913149066,0.0266168792054259,-1,4.087345973517632,4.087345973517632
30,0.0923708897883688,0.0990471329455809,0.0292783583939235,0.1400646354062301,0.0957365418524004,0.0277398504707667,-1,4.087345973517632,4.087345973517632
31,0.1210380633715608,0.0984503567969831,0.0283536108589819,0.1132081004191941,0.1031046236468508,0.0286061903090582,-1,4.087345973517632,4.087345973517632
32,0.2072587778348475,0.0023042075957595,0.0255722974891984,0.1402225769982591,0.0666005657794412,0.0277347555807013,-1,4.087345973517632,4.087345973517632
33,0.1818893866695932,0.0445433473297994,0.0263906649461421,0.1700620759586672,0.0484326372408473,0.0267721910981075,-1,4.087345973517632,4.087345973517632
34,0.1640830618159747,0.0402689953257249,0.0269650625220653,0.1844104087734718,0.0290388500837612,0.0263093416524686,-1,4.087345973517632,4.087345973517632
35,0.1720821879856277,0.0025955176059028,0.026707026194012,0.1726848788237319,0.0291359534204757,0.0266875845540731,-1,4.087345973517632,4.087345973517632
36,0.1546913190877186,0.0029583198258598,0.0272680219649123,0.1636188562964404,0.0152742775858292,0.0269800368936632,-1,4.087345973517632,4.087345973517632
37,0.0978502632876636,0.0466912169087921,0.0291016044100753,0.1415412567870033,0.0174150181135182,0.0276922175229998,-1,4.087345973517632,4.087345973517632
38,0.1029024975120588,0.0002499580413944,0.0289386291125142,0.1184813599624803,0.0166331649253487,0.0284360851625006,-1,4.087345973517632,4.087345973517632
39,0.0901747955446549,0.0501724263772718,0.0293492001437208,0.0969758521147924,0.0323712004424861,0.0291298112221034,-1,4.087345973517632,4.087345973517632
40,0.1475168134445211,0.0342458693816291,0.0274994576308219,0.1135313688337449,0.0282227512667651,0.0285957622956856,-1,4.087345973517632,4.087345973517632
