time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D3_wind,Task
21,0.5237206546625511,0.0072548489473601,0.0153638498495951,0.5661647534248407,0.0119977405968036,0.0139946853733922,1,23.23762815837054,23.23762815837054
22,0.477624591341428,0.0068961736322974,0.0168508196341474,0.5195316351202474,0.0068635312516041,0.01549897951225,1,23.23762815837054,23.23762815837054
23,0.3601513216517993,0.0786806643483743,0.0206402799467161,0.4538321892185928,0.0309438956426773,0.0176183164768195,1,23.23762815837054,23.23762815837054
24,0.2786485096063317,0.0851369309053725,0.0232694029159247,0.372141474199853,0.0569045896286814,0.0202535008322628,1,23.23762815837054,23.23762815837054
25,0.2178025474562243,0.0196025670258013,0.0252321758885088,0.2855341262381184,0.0611400540931827,0.0230472862503832,1,23.23762815837054,23.23762815837054
26,0.2005982359151473,0.017641626744875,0.0257871536801565,0.232349764325901,0.0407937082253496,0.0247629108281967,1,23.23762815837054,23.23762815837054
27,0.1251134255114829,0.0220159935057536,0.0282221475641457,0.1811714029609515,0.01975339575881,0.026413825710937,1,23.23762815837054,23.23762815837054
28,0.1474564701414037,0.0154655396631128,0.0275014041889869,0.1577227105226779,0.0183743866379138,0.0271702351444297,1,23.23762815837054,23.23762815837054
29,0.1553703418096476,0.0191237796923016,0.0272461180061403,0.1426467458208447,0.0188684376203893,0.0276565565864243,1,23.23762815837054,23.23762815837054
30,0.1359568547080769,0.0170446145497408,0.0278723595255459,0.1462612222197094,0.0172113113017184,0.0275399605735577,1,23.23762815837054,23.23762815837054
31,0.1223964521223522,0.0621775021882593,0.0283097918670208,0.1379078828800255,0.0327819654767672,0.0278094231329024,1,23.23762815837054,23.23762815837054
32,0.0306463492606192,0.0829136398024733,0.0312694726044961,0.0963332186970161,0.0540452521801578,0.0291505413323543,1,23.23762815837054,23.23762815837054
33,0.0537160566161668,0.0792111596137631,0.0305252884962526,0.068919619333046,0.0747674338681652,0.0300348509892565,1,23.23762815837054,23.23762815837054
34,0.0555898866511971,0.0029406815857936,0.0304648423660904,0.0466507641759943,0.0550218270006766,0.030753201155613,1,23.23762815837054,23.23762815837054
35,0.0680027180123811,0.0790685088372609,0.0300644284512135,0.0591028870932483,0.0537401166789392,0.0303515197711855,1,23.23762815837054,23.23762815837054
36,0.0949573870775328,0.0704086515890085,0.0291949229974989,0.072849997247037,0.0508059473373543,0.0299080646049342,1,23.23762815837054,23.23762815837054
37,0.1278763582269012,0.0977400316990773,0.028133020702358,0.0969454877722717,0.0824057307084489,0.0291307907170234,1,23.23762815837054,23.23762815837054
38,0.16640386660935,0.0861724063507239,0.0268901978513112,0.129745870637928,0.0847736965462699,0.0280727138503894,1,23.23762815837054,23.23762815837054
39,0.1239129184143603,0.1047336653488154,0.0282608735995367,0.1393977144168705,0.0962153677995388,0.0277613640510686,1,23.23762815837054,23.23762815837054
40,0.0774001747939495,0.0008714818726691,0.0297612846840661,0.1225723199392199,0.0639258511907361,0.028304118711638,1,23.23762815837054,23.23762815837054
41,0.0344409200652269,0.0007014052299132,0.0311470670946701,0.0785846710911789,0.0354355174837992,0.029723075126091,1,23.23762815837054,23.23762815837054
42,0.0504997052058896,0.0032582226338221,0.0306290417675519,0.0541136000216886,0.0016103699121348,0.0305124645154293,1,23.23762815837054,23.23762815837054
43,0.066640432191206,0.0028348279574435,0.0301083731551223,0.0505270191541075,0.0022648186070596,0.0306281606724481,1,23.23762815837054,23.23762815837054
44,0.0684057950421633,0.0028302842158108,0.0300514259663818,0.0618486441464196,0.0029744449356921,0.0302629469630187,1,23.23762815837054,23.23762815837054
45,0.0779593688566487,0.0184230195977795,0.0297432461659145,0.0710018653633393,0.0080293772570113,0.0299676817624729,1,23.23762815837054,23.23762815837054
46,0.074487640245606,0.0241538535167081,0.029855237411432,0.0736176013814726,0.0151357191100995,0.0298833031812428,1,23.23762815837054,23.23762815837054
47,0.0709795224594429,0.0604343864777605,0.0299684025013082,0.0744755105205658,0.0343370865307493,0.0298556286928849,1,23.23762815837054,23.23762815837054
48,0.0777140332798349,0.0419676753526593,0.0297511602167795,0.0743937319949613,0.0421853051157093,0.0298582667098399,1,23.23762815837054,23.23762815837054
49,0.0757088631197494,0.0047287414185724,0.0298158431251693,0.0748008062863424,0.0357102677496641,0.0298451352810857,1,23.23762815837054,23.23762815837054
50,0.055278009206255,0.0011631974547767,0.0304749029288304,0.0695669685352797,0.0159532047420028,0.0300139687569264,1,23.23762815837054,23.23762815837054
51,0.0837024179558013,0.0131832090834063,0.0295579865175547,0.0715630967606019,0.0063583826522518,0.0299495775238515,1,23.23762815837054,23.23762815837054
52,0.0647323222279715,0.028693569161913,0.0301699250894202,0.0679042497966759,0.0143466585666987,0.0300676048452685,1,23.23762815837054,23.23762815837054
53,0.012022810084107,0.0084980516141697,0.0318702319327707,0.0534858500892932,0.016791609953163,0.0305327145132486,1,23.23762815837054,23.23762815837054
54,0.0418428256711843,0.0173701608807815,0.0309082959460908,0.0395326526610876,0.0181872605522881,0.0309828176560939,1,23.23762815837054,23.23762815837054
55,0.0134916528059817,0.031764912166666,0.0318228499094844,0.0224524295204243,0.0192110415538724,0.0315337925961153,1,23.23762815837054,23.23762815837054
56,0.0165173242347981,0.0297382866272273,0.031725247605329,0.023950600903988,0.0262911198915583,0.0314854644869681,1,23.23762815837054,23.23762815837054
57,0.0261039129551982,1.77670553598681e-05,0.0314160028078968,0.018704296665326,0.0205069886164177,0.0316547001075701,1,23.23762815837054,23.23762815837054
58,0.0268366591785884,9.618145546470187e-06,0.0313923658329487,0.0231526321228615,0.0099218906093779,0.0315112054153915,1,23.23762815837054,23.23762815837054
59,0.032799640425215,1.446489307702952e-05,0.0312000115991866,0.0285800708530005,1.395003132779158e-05,0.0313361267466774,1,23.23762815837054,23.23762815837054
60,0.0346726389650297,7.104785967176805e-06,0.0311395922914506,0.0314363128562777,1.0395941530227818e-05,0.031243989907862,1,23.23762815837054,23.23762815837054
