time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_battery,Task
1,0.0271151320055944,0.0177202830444698,0.0313833828385292,0.0271151320055944,0.0177202830444698,0.0313833828385292,-1,0.8154631056835464,0.8154631056835464
2,0.0110663676141142,0.0415177488966751,0.0319010849156737,0.0190907498098543,0.0296190159705724,0.0316422338771014,-1,0.8154631056835464,0.8154631056835464
3,0.0058435461039338,0.0793500255953604,0.0320695630289053,0.0146750152412142,0.0461960191788351,0.0317846769277027,-1,0.8154631056835464,0.8154631056835464
4,0.0196527660214811,0.0903696058318512,0.0316241043218877,0.0121875599131764,0.0704124601079623,0.0318649174221556,-1,0.8154631056835464,0.8154631056835464
5,0.0,0.0515251947632061,0.032258064516129,0.0084987707084716,0.0737482753968059,0.0319839106223073,-1,0.8154631056835464,0.8154631056835464
6,0.0487759444493334,0.0960757715155866,0.0306846469532473,0.0228095701569381,0.0793235240368813,0.0315222719304213,-1,0.8154631056835464,0.8154631056835464
7,0.1168551017933989,0.0958125960268364,0.0284885451034387,0.0552103487475774,0.0811378541018763,0.0304770855242716,-1,0.8154631056835464,0.8154631056835464
8,0.0824934442046937,0.0946686227730606,0.0295969856708163,0.0827081634824753,0.0955189967718279,0.0295900592425007,-1,0.8154631056835464,0.8154631056835464
9,0.0468762767848568,0.0588943632624178,0.0307459265553271,0.0820749409276498,0.0831251940207716,0.0296104857765274,-1,0.8154631056835464,0.8154631056835464
10,0.0090411599035945,0.0035680776819181,0.0319664141966582,0.046136960297715,0.0523770212391322,0.0307697754742672,-1,0.8154631056835464,0.8154631056835464
11,0.002003551320774,0.0417217064621882,0.0321934338283621,0.0193069960030751,0.034728049135508,0.0316352581934491,-1,0.8054631056835464,0.8054631056835464
12,0.0216516465753135,0.0076358587512722,0.0315596243040221,0.0108987859332273,0.0176418809651262,0.0319064907763475,-1,0.8054631056835464,0.8054631056835464
13,0.0753165640247278,0.0883240928327254,0.0298284979346862,0.0329905873069384,0.0458938860153952,0.0311938520223568,-1,0.8054631056835464,0.8054631056835464
14,0.0613262985873983,0.0598897048204663,0.0302797968197613,0.0527648363958132,0.0519498854681546,0.0305559730194898,-1,0.8054631056835464,0.8054631056835464
15,0.1230735219200861,0.232506534722658,0.0282879509058036,0.086572128177404,0.1269067774586166,0.0294654152200837,-1,0.8054631056835464,0.8054631056835464
