time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_battery,Task
1,0.0005320835677851,0.160354488006853,0.0322409005300714,0.0005320835677851,0.160354488006853,0.0322409005300714,-1,0.7454631056835463,0.7454631056835463
2,0.0118764759464587,0.2044094028696881,0.0318749523888239,0.0062042797571219,0.1823819454382706,0.0320579264594476,-1,0.7454631056835463,0.7454631056835463
3,0.0033477019341334,0.179646688148838,0.0321500741311569,0.0052520871494591,0.1814701930084597,0.0320886423500174,-1,0.7454631056835463,0.7454631056835463
4,0.0277258098696452,0.1056625627408372,0.031363683552592,0.0143166625834124,0.1632395512531211,0.0317962366908576,-1,0.7454631056835463,0.7454631056835463
5,0.07429130928227,0.1825564665350891,0.0298615706683138,0.0351216070286829,0.1559552391415881,0.0311251094506876,-1,0.7454631056835463,0.7454631056835463
6,0.0471915467916139,0.1057885079424144,0.0307357565551092,0.0497362219811763,0.1313358457394469,0.0306536702586717,-1,0.7454631056835463,0.7454631056835463
7,0.0617978599550202,0.2263524009214115,0.0302645851627412,0.0610935720096347,0.1715657917996383,0.0302873041287214,-1,0.7454631056835463,0.7454631056835463
8,0.056481642905683,0.1038789879849001,0.0304360760353005,0.0551570165507723,0.145339965616242,0.030478805917717,-1,0.7454631056835463,0.7454631056835463
9,0.0062330228574789,0.2090594091801786,0.0320569992626619,0.041504175239394,0.1797635993621634,0.0309192201535679,-1,0.7454631056835463,0.7454631056835463
10,0.0372007222354165,0.1863310820720896,0.0310580412182123,0.0333051293328595,0.1664231597457228,0.0311837055053916,-1,0.7454631056835463,0.7454631056835463
11,0.198141826603598,0.0056564837026919,0.0258663926902065,0.0805251905654978,0.1336823249849867,0.0296604777236936,1,0.0745463105683546,0.07454631056835463
12,0.2301576663180219,3.3918658490965405e-05,0.0248336236671605,0.1551667383856788,0.0640071614777575,0.0272526858585264,1,0.0745463105683546,0.07454631056835463
13,0.3184747801055951,0.0003589260702951,0.0219846845127227,0.2489247576757383,0.0020164428104926,0.0242282336233632,1,0.0745463105683546,0.07454631056835463
14,0.425250028854768,1.1725112075583005e-05,0.0185403216498461,0.3246274917594616,0.0001348566136205,0.0217862099432431,1,0.0745463105683546,0.07454631056835463
15,0.4709832017146693,0.0027848439570945,0.0170650580092042,0.4049026702250107,0.001051831713155,0.0191966880572577,1,0.0745463105683546,0.07454631056835463
16,0.4035293821093773,0.0401557927080044,0.019240987673891,0.4332542042262715,0.0143174539257248,0.0182821224443138,1,0.0745463105683546,0.07454631056835463
17,0.3789548403290485,0.0301565511416023,0.0200337148280952,0.4178224747176983,0.0243657292689004,0.0187799201703968,1,0.0745463105683546,0.07454631056835463
18,0.3021989634614455,0.0461168107993864,0.0225097108560824,0.3615610619666237,0.038809718216331,0.0205948044526895,1,0.0745463105683546,0.07454631056835463
19,0.3001071031520722,0.0516786062356006,0.0225771902209009,0.3270869689808554,0.0426506560588631,0.0217068719683595,1,0.0745463105683546,0.07454631056835463
20,0.249021207832171,0.07632183644584,0.0242251223279944,0.2837757581485629,0.058039084493609,0.0231040078016592,1,0.0745463105683546,0.07454631056835463
21,0.2640573949221734,0.0331122595635919,0.0237400840347686,0.2710619019688055,0.0537042340816775,0.0235141321945546,1,0.0745463105683546,0.07454631056835463
22,0.2471727543968112,0.0500890501197684,0.0242847498581673,0.2534171190503852,0.0531743820430668,0.0240833187403101,1,0.0745463105683546,0.07454631056835463
23,0.3122045188125609,0.0270716093385384,0.0221869510060464,0.2744782227105152,0.0367576396739662,0.0234039282996608,1,0.0745463105683546,0.07454631056835463
24,0.2503118002580056,9.294686113356973e-05,0.0241834903142578,0.2698963578224593,0.0257512021064801,0.0235517303928238,1,0.0745463105683546,0.07454631056835463
