time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_wind,Task
1,0.0220720225588976,0.1526417538748632,0.0315460637884226,0.0220720225588976,0.1526417538748632,0.0315460637884226,-1,4.087345973517632,4.087345973517632
2,0.0258420996330505,0.1311241090883508,0.0314244483989338,0.0239570610959741,0.141882931481607,0.0314852560936782,-1,4.087345973517632,4.087345973517632
3,0.0420047811295811,0.0925685569433187,0.0309030715764651,0.0299729677738431,0.1254448066355109,0.0312911945879405,-1,4.087345973517632,4.087345973517632
4,0.085767291597636,0.0818752466657422,0.0294913776903988,0.0512047241200892,0.1018559708991373,0.0306062992219326,-1,4.087345973517632,4.087345973517632
5,0.0419885253375293,0.0813470488111248,0.0309035959568538,0.0565868660215821,0.0852636174733952,0.0304326817412392,-1,4.087345973517632,4.087345973517632
6,0.1002918604314667,0.0508816744462589,0.0290228432118881,0.076015892455544,0.0713679899743753,0.0298059389530469,-1,4.087345973517632,4.087345973517632
7,0.0599397788357085,0.0244328576109049,0.0303245232633642,0.0674067215349015,0.0522205269560962,0.0300836541440354,-1,4.087345973517632,4.087345973517632
8,0.0769001172163508,0.0209600062614775,0.0297774155736661,0.079043918827842,0.0320915127728805,0.0297082606829728,-1,4.087345973517632,4.087345973517632
9,0.0261253978039001,0.0841200277499191,0.0314153097482612,0.0543217646186531,0.0431709638741005,0.0305057495284305,-1,4.087345973517632,4.087345973517632
10,0.0618653631319396,0.0909221890989439,0.0302624076409051,0.0549636260507302,0.0653340743701135,0.0304850443209441,-1,4.087345973517632,4.087345973517632
11,0.0632968781977473,0.1019481282378775,0.0302162297355565,0.050429213044529,0.0923301150289135,0.030631315708241,1,4.087345973517632,4.087345973517632
12,0.1120558363899281,0.06924614848626,0.0286433601164539,0.079072692573205,0.0873721552743605,0.0297073324976385,1,4.087345973517632,4.087345973517632
13,0.433265900523854,0.0095199620499166,0.0182817451443918,0.2028728717038431,0.0602380795913514,0.025713778332134,1,4.087345973517632,4.087345973517632
14,0.4060486553862514,0.0028779876942685,0.0191597207939918,0.3171234641000112,0.0272146994101484,0.0220282753516125,1,4.087345973517632,4.087345973517632
15,0.5082936369018272,0.0035266285312106,0.015861495583812,0.4492027309373109,0.0053081927584652,0.0177676538407319,1,4.087345973517632,4.087345973517632
16,0.490779311250427,0.0424917124316682,0.0164264738306313,0.4683738678461686,0.0162987762190491,0.0171492300694784,1,4.087345973517632,4.087345973517632
17,0.4745309696878879,0.0048455931535094,0.0169506138810358,0.491201305946714,0.0169546447054627,0.016412861098493,1,4.087345973517632,4.087345973517632
18,0.4560928609460686,0.0066114842114052,0.0175453915823848,0.4738010472947945,0.0179829299321943,0.016974159764684,1,4.087345973517632,4.087345973517632
19,0.3589181222849289,0.0050609727665422,0.0206800605714539,0.4298473176396284,0.0055060167104856,0.0183920220116248,1,4.087345973517632,4.087345973517632
20,0.3634385064981916,0.0347674607106275,0.0205342417258647,0.3928164965763964,0.0154799725628583,0.0195865646265678,1,4.087345973517632,4.087345973517632
21,0.2563783707747974,0.0798911329879676,0.0239877944911355,0.3262449998526393,0.0399065221550458,0.021734032262818,1,4.087345973517632,4.087345973517632
