time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_battery,Task
1,0.0638426465480193,0.1941306391288447,0.0301986243049026,0.0638426465480193,0.1941306391288447,0.0301986243049026,-1,0.7954631056835464,0.7954631056835464
2,0.0417519692492243,0.236872186608906,0.0309112267984121,0.0527973078986218,0.2155014128688754,0.0305549255516573,-1,0.7954631056835464,0.7954631056835464
3,0.0982688867840124,0.1442906492657925,0.0290881004263221,0.0679545008604187,0.1917644916678478,0.0300659838432122,-1,0.7954631056835464,0.7954631056835464
4,0.0894217118876114,0.0830506051931484,0.0293734931649157,0.076480855973616,0.1547378136892823,0.0297909401298833,-1,0.7954631056835464,0.7954631056835464
5,0.1206791361931279,0.1206851273629994,0.0283651891550603,0.1027899116215839,0.1160087939406467,0.0289422609154327,-1,0.7954631056835464,0.7954631056835464
6,0.064925310294263,0.1313203170032346,0.0301636996679269,0.0916753861250008,0.1116853498531274,0.0293007939959677,-1,0.7954631056835464,0.7954631056835464
7,0.0420247044896881,0.1975232775568717,0.0309024288874294,0.0758763836590264,0.1498429073077019,0.0298104392368055,-1,0.7954631056835464,0.7954631056835464
8,0.0931988802162101,0.1724664510948682,0.0292516490252835,0.0667162983333871,0.1671033485516582,0.0301059258602133,-1,0.7954631056835464,0.7954631056835464
9,0.1461630242593278,0.0602467942936978,0.0275431282496991,0.093795536321742,0.1434121743151459,0.0292324020541373,-1,0.7954631056835464,0.7954631056835464
10,0.1136942388032788,0.1584332249516986,0.0285905084257006,0.1176853810929389,0.1303821567800882,0.0284617619002277,-1,0.7954631056835464,0.7954631056835464
11,0.0706505250170187,0.0427599448651197,0.0299790153220316,0.1101692626932084,0.0871466547035053,0.0287042173324771,1,0.7954631056835464,0.7954631056835464
12,0.109355165100915,0.0015190975757215,0.0287304785451317,0.0978999763070708,0.0675707557975132,0.029100000764288,1,0.7954631056835464,0.7954631056835464
13,0.10087462873319,0.057431756976015,0.0290040442344132,0.0936267729503746,0.0339035998056187,0.0292378460338588,1,0.7954631056835464,0.7954631056835464
14,0.2126195759037205,0.0013561769215907,0.0253993685192348,0.1409497899126085,0.0201023438244424,0.0277112970995932,1,0.7954631056835464,0.7954631056835464
15,0.4311146869463286,0.0003208829358328,0.0183511391307635,0.2482029638610797,0.0197029389444795,0.0242515172948038,1,0.7954631056835464,0.7954631056835464
16,0.5090392448828622,0.0,0.015837443713456,0.3842578359109705,0.0005590199524745,0.0198626504544848,1,0.7954631056835464,0.7954631056835464
17,0.4834027041147845,6.685739893532262e-05,0.016664428899523,0.4745188786479917,0.000129246778256,0.0169510039145809,1,0.7954631056835464,0.7954631056835464
18,0.4198538062053962,0.0094457882529147,0.018714393348213,0.4707652517343477,0.00317088188395,0.0170720886537307,1,0.7954631056835464,0.7954631056835464
19,0.31952898549352,0.0111452116669615,0.0219506778873058,0.4075951652712336,0.0068859524396038,0.0191098333783473,1,0.7954631056835464,0.7954631056835464
20,0.3159876911158864,0.0094562758116235,0.0220649131898101,0.3517901609382676,0.0100157585771666,0.0209099948084429,1,0.7954631056835464,0.7954631056835464
21,0.3173128473443429,0.0133549422111806,0.0220221662146986,0.3176098413179165,0.0113188098965885,0.0220125857639381,1,0.7954631056835464,0.7954631056835464
22,0.3212310896335913,0.0136770417440276,0.0218957713021422,0.3181772093646069,0.0121627532556106,0.0219942835688836,1,0.7954631056835464,0.7954631056835464
23,0.3778618565928367,0.0201589071845653,0.020068972367973,0.338801931190257,0.0157302970465912,0.0213289699616046,1,0.7954631056835464,0.7954631056835464
24,0.3373833423499857,0.0,0.0213747308919359,0.3454920961921379,0.0112786496428643,0.0211131581873503,1,0.7954631056835464,0.7954631056835464
25,0.3172534605576708,0.0447981229673916,0.0220240819174944,0.3441662198334978,0.0216523433839856,0.0211559283924678,1,0.7954631056835464,0.7954631056835464
26,0.2612809354463343,0.0934994940316703,0.0238296472436666,0.3053059127846637,0.0460992056663539,0.0224094866843656,1,0.7954631056835464,0.7954631056835464
27,0.227990090159437,0.0413264662150271,0.0249035454787278,0.2688414953878141,0.0598746944046963,0.0235857582132963,1,0.7954631056835464,0.7954631056835464
28,0.2659640906041749,0.0098280500508706,0.0236785777224459,0.2517450387366488,0.0482180034325227,0.0241372568149468,1,0.7954631056835464,0.7954631056835464
29,0.2249161431101612,0.0010434591159471,0.0250027050609625,0.2396234412912578,0.0173993251272816,0.0245282760873787,1,0.7954631056835464,0.7954631056835464
30,0.1932054627589666,0.0007072320441753,0.0260256302335817,0.2280285654911009,0.0038595804036643,0.0249023043389967,1,0.7954631056835464,0.7954631056835464
31,0.1843175896198371,0.0006323161726257,0.0263123358187149,0.2008130651629883,0.0007943357775827,0.0257802237044197,1,0.7954631056835464,0.7954631056835464
32,0.170846482853159,0.0024602743287215,0.026746887649898,0.182789845077321,0.0012666075151742,0.0263616179007315,1,0.7954631056835464,0.7954631056835464
33,0.1795535371605457,0.0022493424034183,0.0264660149303049,0.1782392032111807,0.0017806443015885,0.0265084127996393,1,0.7954631056835464,0.7954631056835464
34,0.2541893286739615,0.0487826632959497,0.0240584087524528,0.2015297828958888,0.0178307600093632,0.0257571037775519,1,0.7954631056835464,0.7954631056835464
35,0.1810753843587322,0.060700233016592,0.0264169230852021,0.2049394167310798,0.0372440795719866,0.02564711558932,1,0.7954631056835464,0.7954631056835464
36,0.1545666738272491,0.0160345287292426,0.0272720427797661,0.1966104622866477,0.0418391416805948,0.0259157915391404,1,0.7954631056835464,0.7954631056835464
37,0.1150258823316194,0.0149564019665661,0.0285475521828509,0.1502226468392003,0.0305637212374669,0.0274121726826064,1,0.7954631056835464,0.7954631056835464
38,0.2135765694092397,0.0130452432596565,0.0253684977609922,0.1610563751893695,0.0146787246518217,0.0270626975745364,1,0.7954631056835464,0.7954631056835464
39,0.1986000073801738,0.0153978290239644,0.0258516126651556,0.1757341530403444,0.014466491416729,0.0265892208696663,1,0.7954631056835464,0.7954631056835464
40,0.2210078709938062,0.0452807575185558,0.0251287783550385,0.2110614825944066,0.0245746099340589,0.0254496295937288,1,0.7954631056835464,0.7954631056835464
41,0.3298280747828589,0.0033438781126073,0.0216184492005529,0.249811984385613,0.0213408215517092,0.0241996134069157,1,0.7954631056835464,0.7954631056835464
42,0.2113170166444035,0.0019448534766117,0.0254413865598579,0.2540509874736896,0.0168564963692583,0.0240628713718164,1,0.7954631056835464,0.7954631056835464
43,0.1083437182338853,0.0101551803075442,0.028763105863423,0.2164962698870493,0.0051479706322544,0.0252743138746113,1,0.7954631056835464,0.7954631056835464
44,0.1168965746173389,0.088736880761659,0.0284872072704084,0.1455191031652093,0.033612304848605,0.0275638998978964,1,0.7954631056835464,0.7954631056835464
45,0.1517300934255934,0.0440774474031244,0.0273635453733679,0.1256567954256059,0.0476565028241092,0.0282046195023998,1,0.7954631056835464,0.7954631056835464
46,0.051164706763079,0.0960298701336125,0.0306075901044168,0.1065971249353372,0.0762813994327986,0.028819447582731,1,0.7954631056835464,0.7954631056835464
