time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D1_wind,Task
25,0.1639009592987039,0.0514460581670007,0.026970936796816,0.3164333799305783,0.0333254766654275,0.0220505361312716,1,3.739590520355234,3.739590520355234
26,0.1619250635673636,0.0632356502083453,0.0270346753687947,0.2090332488798887,0.0518746625137324,0.0255150564877455,1,3.739590520355234,3.739590520355234
27,0.1643194827554466,0.013445731280275,0.0269574360401468,0.1633818352071714,0.0427091465518737,0.0269876827352525,1,3.739590520355234,3.739590520355234
28,0.1256511486932436,0.0986732358875553,0.0282048016550566,0.1506318983386846,0.0584515391253918,0.0273989710213327,1,3.739590520355234,3.739590520355234
29,0.1107645860522889,0.1062022086312903,0.0286850133531519,0.1335784058336597,0.0727737252663735,0.0279490836827851,1,3.739590520355234,3.739590520355234
30,0.0980635756762576,0.1339451130567092,0.029094723365282,0.1114931034739301,0.1129401858585182,0.0286615127911635,1,3.739590520355234,3.739590520355234
31,0.152399732523274,0.1107786345421311,0.0273419441121524,0.1204092980839402,0.1169753187433769,0.0283738936101954,1,3.739590520355234,3.739590520355234
32,0.1947068331494919,0.1332571699742679,0.0259771989306615,0.1483900471163412,0.1259936391910361,0.0274712888026986,1,3.739590520355234,3.739590520355234
33,0.1767036630015351,0.1130567471354993,0.0265579463547891,0.1746034095581004,0.1190308505506328,0.0266256964658677,1,3.739590520355234,3.739590520355234
34,0.142171421422086,0.1613800313550942,0.0276718896315456,0.171193972524371,0.1358979828216205,0.0267356783056654,1,3.739590520355234,3.739590520355234
35,0.1452311336137838,0.1505098257982332,0.027573189238265,0.154702072679135,0.1416488680962756,0.0272676750748666,1,3.739590520355234,3.739590520355234
36,0.0818398737405356,0.209666545698668,0.0296180685890149,0.1230808095921351,0.1738521342839984,0.0282877158196085,1,3.739590520355234,3.739590520355234
37,0.1594807906733194,0.1313434704844916,0.0271135228815058,0.1288505993425463,0.1638399473271309,0.0281015935695952,1,3.739590520355234,3.739590520355234
38,0.1939601759192029,0.0253907795443208,0.0260012846477676,0.1450936134443526,0.1221335985758268,0.0275776253727628,1,3.739590520355234,3.739590520355234
39,0.1358288229963471,0.0142405531470178,0.0278764895807629,0.1630899298629564,0.0569916010586101,0.0269970990366788,1,3.739590520355234,3.739590520355234
40,0.1280610879976535,0.045865855437002,0.028127061677495,0.1526166956377345,0.0284990627094469,0.0273349453020085,1,3.739590520355234,3.739590520355234
41,0.103821762831658,0.0757258722284108,0.0289089753925271,0.1225705579418862,0.0452774269374769,0.0283041755502617,1,3.739590520355234,3.739590520355234
42,0.1207599968889965,0.0681490013064185,0.0283625807455162,0.1175476159061027,0.0632469096572771,0.0284662059385128,1,3.739590520355234,3.739590520355234
43,0.0847692947121501,0.06534853834543,0.0295235711383177,0.1031170181442682,0.0697411372934197,0.0289317090921203,1,3.739590520355234,3.739590520355234
44,0.083515756856016,0.0610683208058373,0.0295640078433543,0.0963483494857209,0.0648552868192286,0.0291500532423961,1,3.739590520355234,3.739590520355234
45,0.1817778562777154,0.063152689618187,0.0263942627007188,0.1166876359486271,0.0631898495898181,0.0284939472274636,1,3.739590520355234,3.739590520355234
46,0.1446523512197334,0.0841266540767199,0.0275918596380731,0.1366486547844883,0.0694492215002481,0.0278500433940487,1,3.739590520355234,3.739590520355234
47,0.1336441794304519,0.1212668144183045,0.0279469619538563,0.1533581289759669,0.0895153860377371,0.0273110280975494,1,3.739590520355234,3.739590520355234
48,0.1046077038261551,0.1402982334065213,0.0288836224572208,0.1276347448254468,0.1152305673005152,0.0281408146830501,1,3.739590520355234,3.739590520355234
49,0.0969461823173354,0.0859171614119664,0.029130768312344,0.1117326885246475,0.1158274030789307,0.0286537842411404,1,3.739590520355234,3.739590520355234
50,0.0320575032412384,0.0479443265386703,0.0312239515083471,0.077870463128243,0.0913865737857193,0.0297461140926373,1,3.739590520355234,3.739590520355234
51,0.0200900769337255,0.1200989361953295,0.0316099975182669,0.0496979208307664,0.0846534747153221,0.0306549057796526,1,3.739590520355234,3.739590520355234
52,0.0520600931750097,0.0647696020175999,0.0305787066717738,0.0347358911166578,0.0776042882505333,0.0311375518994626,1,3.739590520355234,3.739590520355234
53,0.056028736095597,0.0550169093983527,0.0304506859324,0.0427263020681107,0.0799618158704274,0.0308797967074802,1,3.739590520355234,3.739590520355234
54,0.1187059140806445,0.1068393367342842,0.0284288414812695,0.0755982477837504,0.0755419493834123,0.0298194113618145,1,3.739590520355234,3.739590520355234
55,0.1639836814974025,0.0975817871150866,0.0269682683387934,0.1129061105578813,0.0864793444159078,0.0286159319174876,1,3.739590520355234,3.739590520355234
56,0.1495537811868029,0.123459155690874,0.0274337489939741,0.1440811255882833,0.109293426513415,0.0276102862713456,1,3.739590520355234,3.739590520355234
57,0.104369552104733,0.1120683235452836,0.028891304770815,0.1393023382629795,0.1110364221170814,0.0277644407011942,1,3.739590520355234,3.739590520355234
58,0.0989016889526004,0.1093503307764795,0.0290676874531419,0.1176083407480454,0.1149592700042124,0.0284642470726436,1,3.739590520355234,3.739590520355234
59,0.0919339909223057,0.1219678703028355,0.029292451905732,0.0984017439932131,0.1144621748748662,0.0290838147098963,1,3.739590520355234,3.739590520355234
60,0.050314404960892,0.1540251405842009,0.0306350191948099,0.0803833616119327,0.1284477805545053,0.0296650528512279,1,3.739590520355234,3.739590520355234
