time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D4_battery,Task
1,0.0022118943428209,0.1184615467638874,0.0321867130857154,0.0022118943428209,0.1184615467638874,0.0321867130857154,-1,0.7510660645739501,0.7510660645739501
2,0.0507242954234608,0.0878627190612756,0.0306217969218238,0.0264680948831408,0.1031621329125815,0.0314042550037696,-1,0.7510660645739501,0.7510660645739501
3,0.028832452432002,0.0602894132647521,0.0313279854054192,0.0272562140660945,0.088871226363305,0.0313788318043195,-1,0.7510660645739501,0.7510660645739501
4,0.0151106421520536,0.0273694163664421,0.0317706244467079,0.0315557966691721,0.0585071828974899,0.031240135591317,-1,0.7510660645739501,0.7510660645739501
5,0.0493120884110943,0.0017280773815114,0.0306673519867388,0.0310850609983833,0.0297956356709019,0.0312553206129553,-1,0.7510660645739501,0.7510660645739501
6,0.0783140533513005,0.0454195718024026,0.0297318047306032,0.0475789279714828,0.0248390218501187,0.0307232603880166,-1,0.7510660645739501,0.7510660645739501
7,0.041638673513504,0.0555703197790758,0.0309148814995643,0.0564216050919663,0.0342393229876633,0.0304380127389688,-1,0.7510660645739501,0.7510660645739501
8,0.0073225440879937,0.0889203034822644,0.0320218534165163,0.0424250903175994,0.0633033983545809,0.0308895132155613,-1,0.7510660645739501,0.7510660645739501
9,0.0138237780450187,0.0969877819433928,0.0318121361920961,0.0209283318821722,0.080492801734911,0.0315829570360589,-1,0.7510660645739501,0.7510660645739501
10,0.0131159619860401,0.1021650229927553,0.0318349689681922,0.0114207613730175,0.0960243694728042,0.0318896528589349,-1,0.7510660645739501,0.7510660645739501
11,0.0436101708863713,0.1208020276824314,0.030851284810117,0.0235166369724767,0.1066516108728598,0.0314994633234684,-1,0.7510660645739501,0.7510660645739501
12,0.051306692366405,0.2175070797485879,0.0306030099236643,0.0360109417462721,0.1468247101412582,0.0310964212339912,-1,0.7510660645739501,0.7510660645739501
13,0.0522968443958156,0.1568388910730265,0.0305710695356188,0.049071235882864,0.1650493328346819,0.0306751214231334,-1,0.7510660645739501,0.7510660645739501
14,0.0522698156880555,0.1131751312391625,0.0305719414294175,0.051957784150092,0.1625070340202589,0.0305820069629002,-1,0.7510660645739501,0.7510660645739501
15,0.0619308352549373,0.0660178909216753,0.0302602956369375,0.0554991651129361,0.1120106377446214,0.0304677688673246,-1,0.7510660645739501,0.7510660645739501
16,0.0828203479455418,0.045052699843744,0.0295864403888534,0.0656736662961782,0.0747485740015272,0.0301395591517361,-1,0.7510660645739501,0.7510660645739501
17,0.0801790919044523,0.0430701547461439,0.0296716421966305,0.0749767583683105,0.0513802485038544,0.0298394594074738,-1,0.7510660645739501,0.7510660645739501
18,0.0438868986362454,0.0544560957849044,0.0308423581085082,0.0689621128287465,0.0475263167915974,0.0300334802313307,-1,0.7510660645739501,0.7510660645739501
19,0.0646908432547496,0.0750092674796118,0.0301712631208145,0.0629189445984824,0.0575118393368867,0.0302284211419844,-1,0.7510660645739501,0.7510660645739501
20,0.0651105219011252,0.0683690048863736,0.0301577250999637,0.0578960879307067,0.0659447893836299,0.0303904487764288,-1,0.7510660645739501,0.7510660645739501
21,0.076957822269344,0.0403385380535129,0.0297755541203437,0.0689197291417396,0.0612389368064994,0.0300348474470406,-1,0.7510660645739501,0.7510660645739501
22,0.006394171477891,0.1223094443531618,0.032051800920068,0.0494875052161201,0.0770056624310161,0.0306616933801251,-1,0.7510660645739501,0.7510660645739501
23,0.0080910320207854,0.1014409677638502,0.0319970634832004,0.0304810085893401,0.0880296500568416,0.0312748061745374,-1,0.7510660645739501,0.7510660645739501
24,0.0048991284802568,0.0220924287059553,0.0321000281135401,0.0064614439929777,0.0819476136076557,0.0320496308389362,-1,0.7510660645739501,0.7510660645739501
25,0.0179979351894341,0.0081065926214432,0.0316774859616311,0.0103293652301588,0.0438799963637495,0.0319248591861239,-1,0.7510660645739501,0.7510660645739501
26,0.0044254092939611,0.0586331638994385,0.0321153093776141,0.009107490987884,0.0296107284089457,0.0319642744842618,-1,0.7510660645739501,0.7510660645739501
27,0.0525129082924711,0.1315798683410644,0.0305640997325009,0.0249787509252888,0.0661065416206487,0.0314522983572487,-1,0.7510660645739501,0.7510660645739501
28,0.0446476054033976,0.0439430824525355,0.0308178191805355,0.0338619743299432,0.0780520382310128,0.0311657427635502,-1,0.7510660645739501,0.7510660645739501
29,0.0824376521931587,0.0454865689953088,0.0295987854131239,0.0598660552963425,0.0736698399296362,0.0303269014420534,-1,0.7510660645739501,0.7510660645739501
30,0.1171973455767301,0.0,0.0284775049813958,0.0814275343910955,0.0298098838159481,0.0296313698583517,-1,0.7510660645739501,0.7510660645739501
31,0.1100394840837889,0.0003338475363815,0.0287084037392326,0.1032248272845592,0.0152734721772301,0.0289282313779174,-1,0.7510660645739501,0.7510660645739501
32,0.0650486031430892,0.0008515219100906,0.0301597224792551,0.0974284776012027,0.000395123148824,0.0291152103999612,-1,0.7510660645739501,0.7510660645739501
33,0.0637348136364722,0.0434480752806245,0.0302021027859202,0.0796076336211168,0.0148778149090322,0.0296900763348026,-1,0.7510660645739501,0.7510660645739501
34,0.0457063301015325,0.0765997141563465,0.0307836667709183,0.0581632489603646,0.0402997704490205,0.0303818306786979,-1,0.7510660645739501,0.7510660645739501
35,0.0923905871925296,0.0578891891997634,0.0292777229937893,0.0672772436435114,0.0593123262122448,0.0300878308502093,-1,0.7510660645739501,0.7510660645739501
36,0.0985202629919853,0.1068903729097135,0.0290799915163875,0.0788723934286825,0.0804597587552745,0.029713793760365,-1,0.7510660645739501,0.7510660645739501
37,0.0330909672517982,0.1509543112522086,0.0311906139596194,0.074667272478771,0.1052446244538952,0.0298494428232654,-1,0.7510660645739501,0.7510660645739501
38,0.0035711365555096,0.1344802686602746,0.0321428665627254,0.0450607889330977,0.1307749842740656,0.0308044906795774,-1,0.7510660645739501,0.7510660645739501
39,0.0695993752177569,0.1092881641675986,0.0300129233800723,0.0354204930083549,0.1315742480266939,0.0311154679674724,-1,0.7510660645739501,0.7510660645739501
40,0.082250449244111,0.1247702009587604,0.0296048242179319,0.0518069870057925,0.1228462112622112,0.0305868713869099,-1,0.7510660645739501,0.7510660645739501
41,0.0473537848946831,0.1480202736357741,0.0307305230679134,0.0664012031188503,0.1273595462540444,0.0301160902219725,-1,0.7410660645739501,0.7410660645739501
42,0.0605519832799878,0.1083863330350589,0.0303047747329036,0.0633854058062607,0.1270589358765312,0.0302133740062496,-1,0.7410660645739501,0.7410660645739501
43,0.0557442912117437,0.102513147591953,0.0304598615738147,0.0545500197954716,0.1196399180875953,0.0304983864582105,-1,0.7410660645739501,0.7410660645739501
44,0.0461047087741318,0.0511932870188403,0.0307708158459957,0.0541336610886211,0.0873642558819507,0.030511817384238,-1,0.7410660645739501,0.7410660645739501
45,0.0968370419158386,0.09613271040516,0.0291342889704568,0.0662286806339047,0.0832797150053177,0.0301216554634224,-1,0.7410660645739501,0.7410660645739501
46,0.0573513406508594,0.1620679737535746,0.0304080212693271,0.0667643637802766,0.1031313237258583,0.0301043753619265,-1,0.7410660645739501,0.7410660645739501
47,0.0478881737862229,0.1063501494938951,0.0307132847165734,0.0673588521176403,0.1215169445508765,0.0300851983187857,-1,0.7410660645739501,0.7410660645739501
48,0.0515386554749312,0.1466085471199497,0.0305955272427441,0.0522593899706712,0.1383422234558065,0.0305722777428815,-1,0.7410660645739501,0.7410660645739501
49,0.0552341596898082,0.0777745922367542,0.030476317429361,0.0515536629836541,0.1102444296168663,0.0305950431295595,-1,0.7410660645739501,0.7410660645739501
50,0.0407358298608129,0.0780163624481669,0.0309440054883608,0.0491695483418508,0.1007998339349569,0.0306719500534886,-1,0.7410660645739501,0.7410660645739501
51,0.1013119102795157,0.0634870427702385,0.0289899383780801,0.0657606332767123,0.0730926658183865,0.0301367537652673,-1,0.7410660645739501,0.7410660645739501
52,0.0899791786545134,0.0024938398647241,0.0293555103659834,0.0773423062649474,0.0479990816943765,0.0297631514108081,-1,0.7410660645739501,0.7410660645739501
53,0.0783981161990975,0.0582105040282005,0.0297290930258355,0.0898964017110422,0.041397128887721,0.0293581805899663,-1,0.7410660645739501,0.7410660645739501
54,0.2353901854314256,0.0131744010658269,0.0246648327280185,0.1345891600950122,0.0246262483195839,0.0279164787066125,-1,0.7410660645739501,0.7410660645739501
55,0.1621228490125052,0.0,0.0270282951931449,0.1586370502143427,0.0237949683646758,0.0271407403156663,-1,0.7410660645739501,0.7410660645739501
56,0.189729126736079,0.0,0.0261377701052877,0.1957473870600032,0.0043914670219423,0.0259436326754837,-1,0.7410660645739501,0.7410660645739501
57,0.1287597496201816,0.0,0.0281045242058005,0.1602039084562553,0.0,0.0270901965014111,-1,0.7410660645739501,0.7410660645739501
58,0.1649968104031368,0.0,0.0269355867611891,0.1611618955864658,0.0,0.0270592936907591,-1,0.7410660645739501,0.7410660645739501
59,0.1647922335739822,0.0249821261380464,0.0269421860137425,0.1528495978657669,0.0083273753793488,0.0273274323269107,-1,0.7410660645739501,0.7410660645739501
60,0.0896668406409806,0.0515833477827859,0.0293655857857748,0.1398186282060332,0.0255218246402774,0.0277477861869021,-1,0.7410660645739501,0.7410660645739501
