time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_battery,Task
39,0.2722463239097148,0.0442815216638129,0.0234759250351704,0.1863062413830315,0.085411608430985,0.0262481857618376,1,0.0799257151990179,0.07992571519901794
40,0.20476819358396,0.0771473466183824,0.0256526389166464,0.2038389846188337,0.0602642335511425,0.0256826133993924,1,0.0799257151990179,0.07992571519901794
41,0.2985270895266568,0.0784440810403597,0.0226281584023659,0.2585138690067772,0.0666243164408516,0.0239189074513942,1,0.0799257151990179,0.07992571519901794
42,0.2677091528167453,0.0416273549752807,0.0236222853930082,0.257001478642454,0.0657395942113409,0.0239676942373401,1,0.0799257151990179,0.07992571519901794
43,0.2687083890065483,0.0851459884522728,0.0235900519675307,0.2783148771166501,0.068405808155971,0.0232801652543016,1,0.0799257151990179,0.07992571519901794
44,0.3769383032683452,0.1010786688905214,0.0200987644106985,0.3044519483638796,0.0759506707726916,0.0224370339237458,1,0.0799257151990179,0.07992571519901794
45,0.2320810025197763,0.0041668319103657,0.0247715805638781,0.2925758982648899,0.0634638297510533,0.0228201323140358,1,0.0799257151990179,0.07992571519901794
46,0.3068462943331874,0.0360069596478694,0.0223597969569939,0.3052885333737696,0.0470841534829188,0.0224100473105235,1,0.0799257151990179,0.07992571519901794
47,0.314825029243204,0.0786230809642663,0.0221024184115095,0.2845841086987225,0.0395989575075005,0.0230779319774605,1,0.0799257151990179,0.07992571519901794
48,0.2763269471070976,0.1170562727752694,0.0233442920288033,0.2993327568944963,0.0772287711291351,0.0226021691324356,1,0.0799257151990179,0.07992571519901794
49,0.3075178473889186,0.0744172276752904,0.0223381339551961,0.2995566079130733,0.0900321938049421,0.0225949481318363,1,0.0799257151990179,0.07992571519901794
50,0.2318546517184445,0.0633765418120066,0.0247788822026308,0.2718998154048201,0.0849500140875221,0.0234871027288767,1,0.0799257151990179,0.07992571519901794
51,0.1700248673630615,0.0739090531724332,0.0267733913753851,0.2364657888234748,0.0705676075532434,0.024630135844404,1,0.0799257151990179,0.07992571519901794
52,0.2516114786824382,0.047237503898763,0.0241415652037923,0.2178303325879814,0.0615076996277343,0.025231279593936,1,0.0799257151990179,0.07992571519901794
53,0.1941369005882047,0.0451874124507794,0.0259955838519933,0.2052577488779015,0.0554446565073252,0.0256368468103902,1,0.0799257151990179,0.07992571519901794
54,0.1329575905184209,0.050563754923666,0.0279691099832767,0.1929019899296879,0.0476628904244028,0.0260354196796874,1,0.0799257151990179,0.07992571519901794
55,0.1735491186987294,0.0869133115306009,0.026659705848428,0.1668812032684516,0.0608881596350154,0.026874799894566,1,0.0799257151990179,0.07992571519901794
56,0.1283099037023311,0.1171969504127843,0.0281190353644409,0.1449388709731605,0.0848913389556837,0.0275826170653819,1,0.0799257151990179,0.07992571519901794
57,0.1440283965483914,0.1256275719250784,0.0276119872081164,0.1486291396498173,0.1099126112894878,0.0274635761403284,1,0.0799257151990179,0.07992571519901794
58,0.1820964161697556,0.083010606062296,0.0263839865751691,0.151478238806826,0.1086117094667195,0.0273716697159088,1,0.0799257151990179,0.07992571519901794
59,0.1748117550220414,0.0749679742251486,0.0266189756444502,0.1669788559133961,0.094535384070841,0.0268716498092452,1,0.0799257151990179,0.07992571519901794
60,0.1683925480373508,0.0725914422533889,0.0268260468375048,0.1751002397430492,0.0768566741802778,0.026609669685708,1,0.0799257151990179,0.07992571519901794
