time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D4_battery,Task
1,0.038855340634568,0.1434780674166401,0.0310046664311429,0.038855340634568,0.1434780674166401,0.0310046664311429,-1,0.8010660645739501,0.8010660645739501
2,0.0752346160793255,0.0902318450856908,0.0298311414167959,0.0570449783569467,0.1168549562511654,0.0304179039239694,-1,0.8010660645739501,0.8010660645739501
3,0.0112956548136381,0.1371339679160099,0.0318936885543987,0.0417952038425105,0.1236146268061136,0.0309098321341125,-1,0.8010660645739501,0.8010660645739501
4,0.0679001762786699,0.1060658676425548,0.0300677362490751,0.0514768157238778,0.1111438935480852,0.0305975220734232,-1,0.8010660645739501,0.8010660645739501
5,0.0899999561153445,0.070791405202087,0.0293548401253114,0.0563985957358842,0.1046637469202173,0.0304387549762617,-1,0.8010660645739501,0.8010660645739501
6,0.0741594583386364,0.0007302061743361,0.0298658239245601,0.0773531969108836,0.0591958263396593,0.0297628000996489,-1,0.8010660645739501,0.8010660645739501
7,0.0567032726982778,0.0447169775688984,0.0304289266871523,0.0736208957174196,0.0387461963151072,0.0298831969123413,-1,0.8010660645739501,0.8010660645739501
8,0.0225050326799208,0.093367468983695,0.0315320957200025,0.0511225879056117,0.0462715509089765,0.0306089487772383,-1,0.8010660645739501,0.8010660645739501
9,0.0257676037644167,0.1113465335588932,0.0314268514914704,0.0349919697142051,0.0831436600371622,0.0311292912995417,-1,0.8010660645739501,0.8010660645739501
10,6.94519427282292e-06,0.0681086222388418,0.0322578404776041,0.0160931938795368,0.0909408749271434,0.0317389292296923,-1,0.8010660645739501,0.8010660645739501
11,0.0,0.0940623929791176,0.032258064516129,0.0085915163195631,0.0911725162589509,0.0319809188284011,1,0.080106606457395,0.08010660645739502
12,0.0195362673928602,0.1223232887731624,0.0316278623421658,0.006514404195711,0.0948314346637073,0.0320479224452996,1,0.080106606457395,0.08010660645739502
13,0.046668182124542,0.1249715366063036,0.030752639286305,0.022068149839134,0.1137857394528612,0.0315461887148666,1,0.080106606457395,0.08010660645739502
14,0.123261539787105,0.0146745219813528,0.0282818858133191,0.0631553297681691,0.0873231157869396,0.03022079581393,1,0.080106606457395,0.08010660645739502
15,0.3027954020638467,0.0301584118915004,0.0224904709011662,0.1575750413251646,0.0566014901597189,0.0271749986669301,1,0.080106606457395,0.08010660645739502
16,0.5042432925350664,0.0,0.0159921518537075,0.3101000781286727,0.014944311290951,0.0222548361893976,1,0.080106606457395,0.08010660645739502
17,0.5610509004144567,0.0,0.0141596483737272,0.4560298650044566,0.0100528039638334,0.0175474237095336,1,0.080106606457395,0.08010660645739502
18,0.5777109519648045,0.0,0.013622227355974,0.5476683816381093,0.0,0.0145913425278029,1,0.080106606457395,0.08010660645739502
19,0.5067697983465387,0.0432659387862179,0.0159106516662406,0.5485105502419333,0.0144219795954059,0.0145641757986473,1,0.080106606457395,0.08010660645739502
20,0.4621254813054747,0.0359936268516448,0.0173507909256298,0.5155354105389393,0.0264198552126209,0.0156278899826148,1,0.080106606457395,0.08010660645739502
21,0.3897243145995515,0.045883733415763,0.0196863124322725,0.4528731980838549,0.0417144330178752,0.0176492516747143,1,0.080106606457395,0.08010660645739502
22,0.3108683314794008,0.1080881797726666,0.0222300538232451,0.3875727091281424,0.0633218466800248,0.0197557190603825,1,0.080106606457395,0.08010660645739502
23,0.137438311507402,0.0102978349454231,0.0278245705965354,0.2793436525287848,0.0547565827112843,0.0232469789506843,1,0.080106606457395,0.08010660645739502
24,0.1586106245152581,0.0154491045837671,0.0271415927575723,0.2023057558340203,0.0446117064339523,0.0257320723924509,1,0.080106606457395,0.08010660645739502
25,0.1438536281325128,0.0680887557471847,0.0276176248989512,0.1466341880517243,0.031278565092125,0.0275279294176863,1,0.080106606457395,0.08010660645739502
26,0.0673566007950579,0.100202864654778,0.0300852709420949,0.1232736178142763,0.0612469083285766,0.0282814961995394,1,0.080106606457395,0.08010660645739502
27,0.0771309966981042,0.0831034506518103,0.0297699678484482,0.096113741875225,0.0837983570179244,0.0291576212298314,1,0.080106606457395,0.08010660645739502
28,0.1159472509795533,0.0278634649585133,0.0285178306135627,0.0868116161575718,0.0703899267550339,0.0294576898013686,1,0.080106606457395,0.08010660645739502
29,0.1134468921941314,0.0892264944044824,0.0285984873485764,0.1021750466239296,0.066731136671602,0.0289620952701958,1,0.080106606457395,0.08010660645739502
30,0.0388503682243089,0.0583439158278977,0.0310048268314739,0.0894148371326645,0.0584779583969645,0.0293737149312043,1,0.080106606457395,0.08010660645739502
31,0.0191089483901652,0.1211527020911883,0.0316416468261237,0.0571354029362018,0.0895743707745228,0.030414987002058,1,0.080106606457395,0.08010660645739502
32,0.0440900517934624,0.1058271962725879,0.030835804780856,0.0340164561359788,0.0951079380638914,0.0311607594794845,1,0.080106606457395,0.08010660645739502
33,0.0347298208663561,0.0881435922154537,0.0311377477139885,0.0326429403499946,0.10504116352641,0.0312050664403227,1,0.080106606457395,0.08010660645739502
34,0.0321920496603095,0.0753221119153733,0.0312196113012803,0.0370039741067093,0.0897643001344717,0.0310643879320416,1,0.080106606457395,0.08010660645739502
35,0.0546700744334346,0.0918248780449804,0.0304945137279537,0.0405306483200334,0.0850968607252691,0.0309506242477408,1,0.080106606457395,0.08010660645739502
36,0.0527645374123052,0.0691511628852385,0.0305559826641191,0.0465422205020164,0.0787660509485308,0.030756702564451,1,0.080106606457395,0.08010660645739502
37,0.0586444755121551,0.0474466339544723,0.0303663072415433,0.055359695785965,0.0694742249615637,0.030472267877872,1,0.080106606457395,0.08010660645739502
38,0.0548178662467604,0.041551548918251,0.0304897462501045,0.0554089597237402,0.0527164485859873,0.030470678718589,1,0.080106606457395,0.08010660645739502
