time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D3_wind,Task
1,0.0007146151748737,0.0684046424717793,0.0322350124137137,0.0007146151748737,0.0684046424717793,0.0322350124137137,-1,1.2213993621331334,1.2213993621331334
2,0.010340731405177,0.0368801507495295,0.0319244925353168,0.0055276732900253,0.0526423966106544,0.0320797524745153,-1,1.2213993621331334,1.2213993621331334
3,0.0116809389714625,0.0684340972721152,0.0318812600331786,0.0075787618505044,0.0579062968311413,0.032013588327403,-1,1.2213993621331334,1.2213993621331334
4,0.0437380736051311,0.0001458622011908,0.0308471589159635,0.0219199146605902,0.0351533700742785,0.0315509704948196,-1,1.2213993621331334,1.2213993621331334
5,0.0391382971036511,0.0001114955767838,0.030995538803108,0.0315191032267482,0.0228971516833633,0.03124131925075,-1,1.2213993621331334,1.2213993621331334
6,0.0562407315686598,0.0044610049718289,0.0304438473687529,0.046372367425814,0.0015727875832678,0.0307621816959414,-1,1.2213993621331334,1.2213993621331334
7,0.0331393830053685,0.0357165608227699,0.0311890521611171,0.0428394705592265,0.0134296871237942,0.0308761461109926,-1,1.2213993621331334,1.2213993621331334
8,0.0443410669923932,0.0387798678675779,0.0308277075163744,0.0445737271888072,0.0263191445540589,0.0308202023487481,-1,1.2213993621331334,1.2213993621331334
9,0.0449963040837709,0.0058564921779613,0.0308065708360073,0.0408255846938442,0.026784306956103,0.0309411101711663,-1,1.2213993621331334,1.2213993621331334
10,0.0522515021472793,0.0138946400793084,0.0305725321887974,0.0471962910744811,0.0195103333749492,0.0307356035137264,-1,1.2213993621331334,1.2213993621331334
11,0.0295728188395336,0.0648746683712434,0.0313041026180795,0.0422735416901946,0.0282086002095044,0.0308944018809614,1,14.274840348591134,14.274840348591134
12,0.0190911171043283,0.0307586700879445,0.0316422220288926,0.0336384793637137,0.0365093261794988,0.0311729522785898,1,14.274840348591134,14.274840348591134
13,0.0455207232255381,0.0503399744593565,0.0307896540894987,0.0313948863898,0.0486577709728481,0.0312453262454903,1,14.274840348591134,14.274840348591134
14,0.1483293760972183,0.0517316677027884,0.0274732459323477,0.0709804054756949,0.0442767707500298,0.029968374016913,1,14.274840348591134,14.274840348591134
15,0.3611738210852812,0.0643284162341857,0.0206072960940231,0.1850079734693459,0.0554666861321102,0.0262900653719565,1,14.274840348591134,14.274840348591134
16,0.5460551196138806,0.0258417654452117,0.0146433832382619,0.3518527722654601,0.0473006164607286,0.0209079750882109,1,14.274840348591134,14.274840348591134
17,0.5817498604239728,0.0215741638127095,0.0134919399863234,0.4963262670410449,0.0372481151640356,0.0162475397728695,1,14.274840348591134,14.274840348591134
18,0.5789143146345176,0.0228852776383636,0.0135834092053381,0.5689064315574571,0.0234337356320949,0.0139062441433078,1,14.274840348591134,14.274840348591134
19,0.5448552398557294,0.0130924245178793,0.0146820890369119,0.5685064716380733,0.0191839553229841,0.0139191460761911,1,14.274840348591134,14.274840348591134
20,0.5185624320011978,0.0068537999790483,0.0155302441289936,0.5474439954971483,0.0142771673784304,0.0145985807904145,1,14.274840348591134,14.274840348591134
